field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.angular_velocity.z,field.linear_acceleration.x,field.linear_acceleration.y,,,,,%time  1759798013049710000
0.120216314,0.023221406,0.985163019,0.120260673,1.230245233,-0.481963539,5.338865969,,,,,1.76E+18
0.119216857,0.025708506,0.9860005,0.113707637,1.302106261,-2.729833962,8.329861806,,,,,1.76E+18
0.119658295,0.025246552,0.986644696,0.107595298,1.351945639,-2.911996103,6.94467687,,,,,1.76E+18
0.121155052,0.023031783,0.986691741,0.105973573,1.453842402,3.135587832,4.692880219,,,,,1.76E+18
0.121199561,0.021957871,0.987187193,0.101439459,1.374780416,0.625085154,5.63901614,,,,,1.76E+18
0.122159475,0.021635789,0.987452114,0.097710173,1.354816079,2.440972827,7.941742916,,,,,1.76E+18
0.121386739,0.023905455,0.988204013,0.090258611,1.439798117,1.509042501,7.763413503,,,,,1.76E+18
0.120773903,0.027225035,0.988728239,0.084195787,1.276164651,-0.31792426,12.89870876,,,,,1.76E+18
0.122510925,0.027602096,0.988887996,0.07955959,1.314289331,1.509499729,12.36765326,,,,,1.76E+18
0.122178031,0.024624601,0.988975012,0.079966141,1.273441315,7.552353147,7.983479606,,,,,1.76E+18
0.1190134,0.02579237,0.989951785,0.071875085,1.082968473,-3.267360532,1.945322913,,,,,1.76E+18
0.117300032,0.028545407,0.990428602,0.066910735,1.015603423,-1.820303382,9.259878166,,,,,1.76E+18
0.117172193,0.029616574,0.990888155,0.05944914,1.31296587,-2.45397844,11.24012695,,,,,1.76E+18
0.118720493,0.027980234,0.991037598,0.054470461,1.553527713,1.369885645,6.201668247,,,,,1.76E+18
0.119723107,0.026569047,0.991213712,0.049556433,1.405040145,0.846828447,4.008834329,,,,,1.76E+18
0.120644017,0.025626612,0.991288364,0.046213388,1.281682014,1.895423009,5.511813671,,,,,1.76E+18
0.120586166,0.028441437,0.991539186,0.038731184,1.256014228,1.493736818,6.471215043,,,,,1.76E+18
0.120657764,0.031504596,0.99148866,0.037408574,1.180279851,4.336561603,16.01854692,,,,,1.76E+18
0.120142363,0.031006229,0.991790874,0.030907758,1.22114706,-1.426887491,10.81281312,,,,,1.76E+18
0.120393792,0.028995593,0.991877967,0.029029105,1.191764951,5.069947992,7.728346755,,,,,1.76E+18
0.118007813,0.030121797,0.992306721,0.022230735,1.16970849,-0.676570231,3.932312192,,,,,1.76E+18
0.116230222,0.032689855,0.992585874,0.013971091,1.080575466,-3.348369103,6.772925612,,,,,1.76E+18
0.116514642,0.032908177,0.992601126,0.009186706,1.258421302,-0.642451505,10.2551774,,,,,1.76E+18
0.118158802,0.031591689,0.992480298,0.004829102,1.336926341,0.525241678,4.796080301,,,,,1.76E+18
0.118832068,0.031165385,0.99242363,0.001731013,1.341079712,3.548661469,5.443754315,,,,,1.76E+18
0.118766493,0.031727218,0.992396107,-0.006153861,1.308625579,-1.832868092,7.575682878,,,,,1.76E+18
0.119423945,0.033104719,0.99222114,-0.011798631,1.238434196,3.362618651,6.962276916,,,,,1.76E+18
0.118376771,0.035330534,0.99219723,-0.016832988,1.247012138,1.919302784,12.93991025,,,,,1.76E+18
0.119732141,0.035818557,0.991934495,-0.021147181,1.296007991,2.820385994,10.34767891,,,,,1.76E+18
0.118607896,0.03482268,0.992014436,-0.025038092,1.202765226,3.44821549,7.360386564,,,,,1.76E+18
0.116547755,0.036478667,0.991995638,-0.032102665,1.049850941,-2.247743358,4.098147449,,,,,1.76E+18
0.115073492,0.038017059,0.991955511,-0.036565804,1.111671805,-1.351547184,8.289315165,,,,,1.76E+18
0.115040928,0.036775896,0.99180376,-0.04169436,1.304098606,-1.990595505,8.002918613,,,,,1.76E+18
0.116623334,0.034243388,0.991540576,-0.045537605,1.341513991,1.25644353,4.324679369,,,,,1.76E+18
0.117074073,0.034046512,0.991227522,-0.051014673,1.360656977,1.445874977,3.737234628,,,,,1.76E+18
0.117958642,0.03605258,0.990686246,-0.057677836,1.400311708,-0.654298292,9.97623807,,,,,1.76E+18
0.118656019,0.037948386,0.990247696,-0.062371221,1.382380366,2.768889843,8.527078583,,,,,1.76E+18
0.11830835,0.038773227,0.990182541,-0.063547669,1.219493747,4.491740295,10.79554781,,,,,1.76E+18
0.118317634,0.038732079,0.98984068,-0.068674537,1.17720437,2.829143548,10.44273313,,,,,1.76E+18
0.115823847,0.038042359,0.989725929,-0.074700737,1.161693931,2.040791323,9.062252224,,,,,1.76E+18
0.11295602,0.039325542,0.989238373,-0.084272662,1.252890229,-3.426540687,6.631093199,,,,,1.76E+18
0.111651282,0.040708223,0.988593085,-0.092523204,1.291719198,-2.237751915,5.397788061,,,,,1.76E+18
0.112757563,0.04144823,0.987610259,-0.100964117,1.438765764,-2.370133796,8.074455874,,,,,1.76E+18
0.115364195,0.038688787,0.987077832,-0.104267125,1.531022668,2.568877636,4.346303026,,,,,1.76E+18
0.11580849,0.0369222,0.986786532,-0.107133028,1.510321736,1.733853278,0.739388583,,,,,1.76E+18
0.115503605,0.038112193,0.986221652,-0.112130424,1.210225344,0.693870025,6.807200059,,,,,1.76E+18
0.114933529,0.040484861,0.985671953,-0.116627874,1.313727736,5.230010182,12.12427386,,,,,1.76E+18
0.113448466,0.04024812,0.985062466,-0.123131934,1.129661202,2.087810859,9.802789415,,,,,1.76E+18
0.114261823,0.042945844,0.983853793,-0.130887751,1.12253201,0.334363196,6.991564204,,,,,1.76E+18
0.112402051,0.043607461,0.982921856,-0.139028031,1.211014986,1.69066864,11.15775685,,,,,1.76E+18
0.112794818,0.04554243,0.981522798,-0.147703124,0.977352023,-2.018214393,7.940022229,,,,,1.76E+18
0.113118169,0.046952987,0.98103367,-0.150241921,1.067128778,1.190209435,6.239494121,,,,,1.76E+18
0.11346593,0.046804503,0.980493008,-0.153519646,1.209718108,-0.489067649,8.867621043,,,,,1.76E+18
0.114544938,0.043013698,0.980018733,-0.156820159,1.233716965,-0.221651876,3.150909156,,,,,1.76E+18
0.114891307,0.041792291,0.980210996,-0.155691345,1.149832368,4.052165211,1.139831867,,,,,1.76E+18
0.113220549,0.044655107,0.978531494,-0.166322411,1.053923249,-3.981566839,7.95004404,,,,,1.76E+18
0.114908569,0.046404847,0.976140646,-0.178303253,1.352701426,-1.604640373,11.02533433,,,,,1.76E+18
0.118366959,0.046223056,0.974619679,-0.18430728,1.494608641,3.874750484,9.040223054,,,,,1.76E+18
0.121023858,0.04715745,0.974090832,-0.185139008,1.329436064,2.600006396,3.462536505,,,,,1.76E+18
0.121867914,0.051172001,0.973503489,-0.186602771,1.08873713,4.841168402,4.954261974,,,,,1.76E+18
0.118318689,0.053529553,0.972335885,-0.194160247,0.781961262,4.308481262,11.97359508,,,,,1.76E+18
0.113010545,0.054222628,0.970146336,-0.2076165,0.889123917,0.632839773,15.5256397,,,,,1.76E+18
0.10920636,0.052283094,0.966247545,-0.22738982,1.32125926,-5.807941143,12.71882854,,,,,1.76E+18
0.10969268,0.049795755,0.96420617,-0.236208301,1.699386001,-2.848025432,2.165750461,,,,,1.76E+18
0.111193025,0.048819466,0.96301882,-0.240515121,1.826033831,-1.142469179,-1.667461979,,,,,1.76E+18
0.11304696,0.049093228,0.962765505,-0.240609274,1.496913075,2.86815696,0.294230887,,,,,1.76E+18
0.112784931,0.05057845,0.961598565,-0.245050156,1.597417235,0.633184778,3.067146254,,,,,1.76E+18
0.113936056,0.053671948,0.95839292,-0.256165782,1.607813358,-1.32856223,7.356240112,,,,,1.76E+18
0.115741487,0.056237138,0.956091125,-0.263307906,1.536338091,6.649843109,11.92664975,,,,,1.76E+18
0.113168499,0.057570018,0.95392291,-0.271863321,1.305499196,6.838592538,14.60171332,,,,,1.76E+18
0.107445513,0.059716288,0.943818083,-0.306752103,1.29261899,-9.860962131,14.48597342,,,,,1.76E+18
0.108042985,0.058688757,0.940747457,-0.316032538,1.618874907,4.762021397,10.77142075,,,,,1.76E+18
0.108536094,0.05770847,0.939630404,-0.319349891,1.511116385,2.574786331,3.297470032,,,,,1.76E+18
0.107813003,0.059181405,0.937932448,-0.324278646,1.265376329,0.576369306,4.041929228,,,,,1.76E+18
0.10627732,0.059005522,0.935725092,-0.331122381,1.283856273,-1.127435208,4.847410913,,,,,1.76E+18
0.104969066,0.058945866,0.932543684,-0.340395589,1.270386457,-2.323249888,4.463269969,,,,,1.76E+18
0.103984506,0.063156052,0.925476169,-0.358737226,1.581665516,-0.288351276,11.90164134,,,,,1.76E+18
0.103901622,0.064882125,0.919672224,-0.373092165,1.799066067,3.442905474,12.17675662,,,,,1.76E+18
0.104618192,0.062980895,0.914580325,-0.385527263,1.665719271,-2.139632379,6.994708749,,,,,1.76E+18
0.106388463,0.062873232,0.913314248,-0.388053521,1.420531988,4.800514447,5.028474793,,,,,1.76E+18
0.103337035,0.065732401,0.909214669,-0.397906263,1.123922229,2.975227673,8.665743618,,,,,1.76E+18
0.099664024,0.069543111,0.900818203,-0.416842181,1.204788446,2.78064878,13.71420541,,,,,1.76E+18
0.09722319,0.069875049,0.892851011,-0.434145368,1.32815659,-0.823487928,9.434433759,,,,,1.76E+18
0.096518703,0.068438247,0.888682617,-0.442993852,1.295668244,-1.330999413,4.736342162,,,,,1.76E+18
0.096085421,0.067041164,0.885768663,-0.449095702,1.291710496,-1.004831396,4.538994781,,,,,1.76E+18
0.094805782,0.067633919,0.881263905,-0.458051794,1.413708925,-0.320860997,5.260408517,,,,,1.76E+18
0.093687742,0.070049984,0.872957006,-0.473562744,1.551452398,-1.105058293,7.327939206,,,,,1.76E+18
0.093114459,0.07267478,0.863349931,-0.490586354,1.633931398,1.724687929,9.555719314,,,,,1.76E+18
-0.093589434,-0.074198179,-0.856910724,0.501437592,1.490701079,3.796290292,8.112433358,,,,,1.76E+18
-0.091615741,-0.075853874,-0.850588273,0.512203413,1.275911331,2.70310784,6.898273595,,,,,1.76E+18
-0.088047968,-0.078328989,-0.83745609,0.533647283,1.160772324,2.316331751,12.37004797,,,,,1.76E+18
-0.084143397,-0.07990997,-0.820629708,0.559554437,1.327160478,0.70257552,13.18828182,,,,,1.76E+18
-0.081980578,-0.080089867,-0.810225804,0.574803397,1.395810246,-0.835532504,7.659069494,,,,,1.76E+18
-0.081470957,-0.079843069,-0.804260282,0.583226343,1.367456198,-1.036821412,4.097309482,,,,,1.76E+18
-0.081091426,-0.079529107,-0.799550371,0.589761398,1.335057139,-0.776034568,3.282461975,,,,,1.76E+18
-0.079828371,-0.08010942,-0.792342034,0.599503139,1.384285688,-0.055157847,4.657550893,,,,,1.76E+18
-0.077926823,-0.08417262,-0.775175111,0.621245465,1.572579145,-0.065026449,10.32975966,,,,,1.76E+18
-0.076433852,-0.08651164,-0.757684554,0.642329914,1.758476257,1.95522371,10.85056137,,,,,1.76E+18
-0.076606241,-0.087243717,-0.74721532,0.654361737,1.543969274,0.894898866,6.867088438,,,,,1.76E+18
-0.074974551,-0.09045679,-0.735831494,0.666894592,1.241583943,2.512116678,7.463800362,,,,,1.76E+18
-0.070776137,-0.093952498,-0.713463962,0.690748031,1.211633325,7.125588226,13.39748587,,,,,1.76E+18
-0.066609178,-0.09430082,-0.693413172,0.711230444,1.292582154,-0.205667014,11.67711644,,,,,1.76E+18
-0.065208321,-0.09308403,-0.683076913,0.721449353,1.306346416,-1.67215368,6.813893748,,,,,1.76E+18
-0.065164789,-0.091780437,-0.676039147,0.728217669,1.304759264,-1.024750692,4.26699071,,,,,1.76E+18
-0.064679394,-0.091484862,-0.667519987,0.736114233,1.449001074,-2.091733777,3.75750224,,,,,1.76E+18
-0.064106983,-0.09299198,-0.657146233,0.745252718,1.567035556,0.161882442,4.022528124,,,,,1.76E+18
-0.062552146,-0.096530932,-0.640254412,0.759502006,1.60886085,0.031812062,6.740691969,,,,,1.76E+18
-0.059465518,-0.099639686,-0.617047116,0.778324252,1.517807961,4.544041306,9.463268955,,,,,1.76E+18
-0.055262305,-0.102979073,-0.591632606,0.797691825,1.441951036,2.168853907,11.66337012,,,,,1.76E+18
-0.052049005,-0.104054016,-0.568234246,0.814600211,1.184705973,4.40083207,10.45417697,,,,,1.76E+18
-0.048187841,-0.103787585,-0.543398933,0.831639146,1.141147137,1.465566629,11.5170853,,,,,1.76E+18
-0.045174056,-0.102789819,-0.521612634,0.84576227,1.3134377,-0.457190171,11.20056029,,,,,1.76E+18
-0.043276539,-0.102362496,-0.510265076,0.852806316,1.446553111,0.073114257,6.252003346,,,,,1.76E+18
-0.043418711,-0.101110461,-0.50908095,0.853655713,1.395236135,-3.419666162,3.02806206,,,,,1.76E+18
-0.044647322,-0.100958676,-0.502959778,0.857231255,1.431227446,-0.203649457,2.980299086,,,,,1.76E+18
-0.044164349,-0.100998753,-0.495127013,0.861799283,1.459415078,-0.404552489,3.939630132,,,,,1.76E+18
-0.040839163,-0.104366474,-0.473193068,0.873800962,1.623315811,1.555848435,9.418915616,,,,,1.76E+18
-0.039143395,-0.105904139,-0.454723649,0.883446949,1.632830858,0.789038353,9.765049394,,,,,1.76E+18
-0.037268839,-0.107116615,-0.436143657,0.892701392,1.427061558,3.985573097,7.778063083,,,,,1.76E+18
-0.032336138,-0.10938867,-0.41053538,0.90468182,1.166155815,1.223085595,11.92708083,,,,,1.76E+18
-0.028786692,-0.110982273,-0.380919514,0.917471844,1.192562819,5.508599257,11.6978286,,,,,1.76E+18
-0.025793702,-0.109763286,-0.35289207,0.928845462,1.260854006,2.595560376,13.29673256,,,,,1.76E+18
-0.02667884,-0.106879795,-0.350181203,0.930181742,1.363485694,-6.442968478,7.054889389,,,,,1.76E+18
-0.027480103,-0.107716702,-0.336913456,0.934949881,1.463320136,-0.17770823,6.444269953,,,,,1.76E+18
-0.030890095,-0.107161972,-0.331645503,0.936788863,1.543556333,-0.990425328,0.886893656,,,,,1.76E+18
-0.03445323,-0.107597746,-0.327420651,0.938099897,1.565605998,-2.153384398,-0.10747036,,,,,1.76E+18
-0.034656646,-0.110585422,-0.309631932,0.9437679,1.458126903,5.684116571,2.24488468,,,,,1.76E+18
-0.030522916,-0.112629951,-0.295499502,0.948189269,1.340157747,2.716975393,5.471341009,,,,,1.76E+18
-0.023922999,-0.115174141,-0.270834807,0.95541149,0.889606118,1.829154665,15.62252968,,,,,1.76E+18
-0.022393605,-0.115901834,-0.252993154,0.960239426,1.078009725,2.713236051,15.14837647,,,,,1.76E+18
-0.021303493,-0.116542916,-0.234928049,0.964765631,1.154462934,2.684195588,13.5240997,,,,,1.76E+18
-0.020218501,-0.115587808,-0.219835553,0.968453923,1.361735582,1.065260343,10.96483905,,,,,1.76E+18
-0.019030245,-0.113664975,-0.214800483,0.969834458,1.318342209,-1.921378065,6.93104655,,,,,1.76E+18
-0.016892426,-0.112176105,-0.202482441,0.972693183,1.284566045,0.726107778,6.276380649,,,,,1.76E+18
-0.016524167,-0.111711768,-0.192535818,0.97477043,1.252809525,-1.623312651,4.756177548,,,,,1.76E+18
-0.016423057,-0.112081737,-0.177162214,0.977640792,1.373998284,0.587562901,2.58626214,,,,,1.76E+18
-0.016481093,-0.111594938,-0.167505145,0.979396227,1.40743041,-1.670464732,2.922684177,,,,,1.76E+18
-0.015671352,-0.11168435,-0.160247251,0.980612989,1.379175305,-0.506330054,3.30343421,,,,,1.76E+18
-0.013856298,-0.113297836,-0.149929153,0.98208597,1.422758222,0.543058179,9.423012749,,,,,1.76E+18
-0.013583729,-0.114988538,-0.139356528,0.983449478,1.395844817,-0.080455901,11.50635384,,,,,1.76E+18
-0.014104633,-0.118799302,-0.123463083,0.985111492,1.444262624,4.048275401,8.31769827,,,,,1.76E+18
-0.009666027,-0.120520532,-0.091908369,0.988399829,1.339290023,12.51391251,5.507762203,,,,,1.76E+18
-0.004481922,-0.11623523,-0.08036342,0.989955052,0.966939151,1.107484402,8.811369943,,,,,1.76E+18
-0.002326811,-0.112152969,-0.0798252,0.990476771,0.863612354,-3.574085889,14.41662355,,,,,1.76E+18
-0.005008616,-0.109810431,-0.075469832,0.991070576,1.401146531,-1.980486929,10.09390233,,,,,1.76E+18
-0.008038205,-0.108556371,-0.07241587,0.991416584,1.518378377,-4.567170564,0.290303003,,,,,1.76E+18
-0.007820169,-0.10963292,-0.060681642,0.992087298,1.773604631,-0.886185037,-1.053784192,,,,,1.76E+18
-0.006566515,-0.110620197,-0.045798238,0.992785261,1.574443698,1.813940428,0.622058312,,,,,1.76E+18
-0.004072776,-0.110848401,-0.03587017,0.993181441,1.611154556,-1.216305826,6.090317738,,,,,1.76E+18
-0.002107869,-0.112952489,-0.023159187,0.993328216,1.647888541,1.322196079,10.53698454,,,,,1.76E+18
0.000170031,-0.115041889,-0.006697176,0.993338051,1.512272,7.722426645,10.12125339,,,,,1.76E+18
0.002124691,-0.113719157,0.007045436,0.993485682,1.347066402,7.753609061,13.71007905,,,,,1.76E+18
0.002949315,-0.110034767,0.006787919,0.993900184,1.328466296,-3.129069043,11.82016812,,,,,1.76E+18
0.003115416,-0.107811746,0.011715686,0.994097412,1.281358361,-0.594455864,8.486113644,,,,,1.76E+18
0.004196962,-0.108540061,0.018022962,0.993919822,1.293371558,-0.985064509,6.428160894,,,,,1.76E+18
0.004768289,-0.108660121,0.032449448,0.993537757,1.649507403,0.865622196,3.849916067,,,,,1.76E+18
0.003585648,-0.108707058,0.039437478,0.993284755,1.535394788,-2.997441104,2.393904658,,,,,1.76E+18
0.001923445,-0.109124725,0.052292228,0.992649796,1.408607244,2.577811688,-0.055363311,,,,,1.76E+18
0.002731827,-0.108396943,0.063734967,0.992058715,1.267577052,2.842021068,1.729100613,,,,,1.76E+18
0.003787405,-0.107069535,0.070856566,0.991716248,1.089372993,-1.269278352,2.499625262,,,,,1.76E+18
0.006637643,-0.107728307,0.074859836,0.991335745,1.132816911,0.784044573,13.8809074,,,,,1.76E+18
0.008518294,-0.109837597,0.086388561,0.990151583,1.332566977,8.372555651,14.91917265,,,,,1.76E+18
0.008242875,-0.107124591,0.07983169,0.99100115,1.481124759,-4.020559473,10.55088064,,,,,1.76E+18
0.009601805,-0.106891061,0.081986198,0.990838216,1.144736171,0.411926228,8.961480648,,,,,1.76E+18
0.010903848,-0.106796251,0.090416833,0.990101239,0.944237709,5.738104932,11.47054457,,,,,1.76E+18
0.010485841,-0.10614468,0.097964788,0.989457556,1.061324,2.110767043,8.112221469,,,,,1.76E+18
0.009817139,-0.104166083,0.104102335,0.989047903,1.315950394,-1.496924631,2.656787904,,,,,1.76E+18
0.009021217,-0.102495571,0.108954281,0.988707358,1.258059502,-3.785135057,1.84291479,,,,,1.76E+18
0.010185566,-0.102264797,0.11695093,0.987805976,1.368110538,-0.556943657,4.342304074,,,,,1.76E+18
0.01252932,-0.102298156,0.121057887,0.987280655,1.613060951,-2.373796648,7.638437697,,,,,1.76E+18
0.014062032,-0.105742733,0.129521563,0.985821941,1.713994145,1.766536044,10.41928923,,,,,1.76E+18
0.012861148,-0.108036011,0.142577813,0.983785738,1.600685239,6.038471558,7.132793372,,,,,1.76E+18
0.013069569,-0.106640248,0.151003134,0.982677514,1.170978665,3.069852408,3.491917864,,,,,1.76E+18
0.017011587,-0.103959895,0.151638961,0.982806477,1.00716269,-0.601706162,12.12293768,,,,,1.76E+18
0.019072128,-0.102839873,0.155645063,0.982260062,1.10769105,2.462084571,16.33929784,,,,,1.76E+18
0.017528258,-0.102977483,0.163217883,0.981044505,1.438679457,0.792106523,9.832446596,,,,,1.76E+18
0.015568771,-0.102864576,0.171666849,0.979646357,1.51051259,-1.219243848,2.303421809,,,,,1.76E+18
0.013533147,-0.102468821,0.180445025,0.97813935,1.441468716,-1.841708529,1.131498891,,,,,1.76E+18
0.013046425,-0.102567015,0.190013333,0.976322043,1.294821024,1.946014522,1.224989059,,,,,1.76E+18
0.016033951,-0.101513328,0.197896048,0.974820553,1.232585192,0.741378641,1.415414878,,,,,1.76E+18
0.021655326,-0.101466042,0.203464236,0.973569717,1.308302641,2.710489712,13.29218333,,,,,1.76E+18
0.022814507,-0.102617819,0.212126009,0.971571736,1.152500153,6.59953815,9.802047803,,,,,1.76E+18
0.021130001,-0.100528014,0.210585336,0.972163288,1.147325397,-2.671455294,8.866159738,,,,,1.76E+18
0.020576048,-0.098785138,0.213271387,0.971768202,1.09674108,0.664337627,9.775479456,,,,,1.76E+18
0.022082564,-0.096857597,0.216467678,0.971222277,1.116668582,-0.444472139,9.186101455,,,,,1.76E+18
0.023258548,-0.096579534,0.221959083,0.969982267,1.306286812,1.75805374,9.455233605,,,,,1.76E+18
0.022626246,-0.096857435,0.228075605,0.968549539,1.437433481,-0.411477105,5.358957083,,,,,1.76E+18
0.021472687,-0.096589381,0.234499416,0.967067443,1.408019066,-1.208832737,3.08328979,,,,,1.76E+18
0.021090127,-0.095983616,0.240894944,0.965563037,1.320491672,-0.45863124,2.985636273,,,,,1.76E+18
0.021873555,-0.095847381,0.244045328,0.964767695,1.32362628,-1.406681756,7.74395623,,,,,1.76E+18
0.024245298,-0.097838017,0.251684742,0.962545936,1.478456855,4.617854093,8.496356477,,,,,1.76E+18
0.026274604,-0.098069391,0.258967647,0.960535162,1.382412434,3.877076699,8.282901864,,,,,1.76E+18
0.027869896,-0.097589218,0.262775465,0.959504387,1.186962605,1.03068085,8.602674618,,,,,1.76E+18
0.028673989,-0.096360282,0.265521178,0.95884879,1.083037853,1.771887958,9.656526509,,,,,1.76E+18
0.029104219,-0.094784966,0.269830045,0.957789383,1.214925051,2.085743797,11.24444054,,,,,1.76E+18
0.027633387,-0.093680512,0.273024927,0.957035917,1.366785526,-2.38942416,8.267249464,,,,,1.76E+18
0.026789248,-0.094402392,0.280471809,0.954833016,1.428111792,-0.058743245,4.750010841,,,,,1.76E+18
0.025977589,-0.094745441,0.288509865,0.9524235,1.394558549,0.151314055,1.822404579,,,,,1.76E+18
0.027313698,-0.094190895,0.296361344,0.950027363,1.305376649,1.437210239,3.668559241,,,,,1.76E+18
0.029260347,-0.093329198,0.299650919,0.949022033,1.367834806,-2.06284812,8.206318535,,,,,1.76E+18
0.031587912,-0.093564806,0.306099054,0.946863876,1.4589715,5.131700904,10.65346606,,,,,1.76E+18
0.032080666,-0.092876793,0.310904967,0.945347996,1.282657385,2.131541545,7.97082288,,,,,1.76E+18
0.032670854,-0.092186298,0.314622621,0.944164662,1.122663975,3.762452867,8.609131758,,,,,1.76E+18
0.03238804,-0.089895529,0.315538174,0.944089757,1.169360757,-1.654166503,9.244375549,,,,,1.76E+18
0.031751952,-0.089043832,0.317905157,0.943397753,1.270273447,-0.578530667,9.096278705,,,,,1.76E+18
0.032464511,-0.088450308,0.322978316,0.941704628,1.423708081,0.208076783,5.923232609,,,,,1.76E+18
0.032819602,-0.088959023,0.329855027,0.939257594,1.458452582,0.763773821,5.138212843,,,,,1.76E+18
0.031219843,-0.089574193,0.337749563,0.936443814,1.316338539,-0.547303669,1.478140928,,,,,1.76E+18
0.031559776,-0.088894746,0.344857586,0.933903073,1.264855027,1.22524239,3.531761937,,,,,1.76E+18
0.032948844,-0.088138745,0.345781738,0.933584985,1.30819428,-2.545131662,8.951814117,,,,,1.76E+18
0.034620655,-0.089022059,0.349528751,0.932044063,1.526068449,4.739376653,11.97993531,,,,,1.76E+18
0.035145921,-0.088364476,0.35547422,0.929835772,1.392721653,3.158920531,6.389417595,,,,,1.76E+18
0.037048099,-0.087508788,0.358776819,0.928573553,1.076193571,0.82250149,7.723866943,,,,,1.76E+18
0.037413794,-0.086405606,0.361316012,0.927677217,1.05600965,3.332989327,10.2148938,,,,,1.76E+18
0.036104052,-0.085392899,0.364624923,0.926527504,1.183519363,0.182318603,8.787455691,,,,,1.76E+18
0.035201202,-0.084418967,0.369651678,0.924657748,1.305159807,-0.170458546,5.930441408,,,,,1.76E+18
0.03583838,-0.083004811,0.374510494,0.92280426,1.411345363,-2.657546412,4.906204227,,,,,1.76E+18
0.036269928,-0.084341664,0.379820713,0.920492912,1.516361237,-1.426194969,6.451123472,,,,,1.76E+18
0.036436835,-0.085779552,0.388083395,0.916899942,1.433345199,1.379492583,1.841723028,,,,,1.76E+18
0.038111114,-0.085923668,0.39394269,0.914316041,1.306701183,0.033014456,4.790390802,,,,,1.76E+18
0.039850446,-0.086548585,0.397492217,0.912645179,1.314834356,3.359040509,10.59183188,,,,,1.76E+18
0.041242667,-0.084562236,0.402077232,0.910759118,1.481451988,2.88198136,9.340033472,,,,,1.76E+18
0.041627105,-0.083108213,0.404092339,0.909983291,1.228777766,-0.715386025,8.967650094,,,,,1.76E+18
0.041837585,-0.083219685,0.407001075,0.908666179,1.092025876,3.726392889,8.891096904,,,,,1.76E+18
0.040561026,-0.082858092,0.409987986,0.907413462,1.165149093,0.182737615,8.024950522,,,,,1.76E+18
0.041245329,-0.082772391,0.417290772,0.904055289,1.343941569,2.24344872,5.076417005,,,,,1.76E+18
0.041435378,-0.080484956,0.424372935,0.900951105,1.33766818,-1.448159065,1.875302441,,,,,1.76E+18
0.041552836,-0.079879655,0.427577939,0.899483023,1.213940024,-2.259254101,6.116626703,,,,,1.76E+18
0.041681859,-0.080529276,0.43029907,0.898120465,1.326792598,0.381325022,8.406362937,,,,,1.76E+18
0.041924983,-0.080681363,0.435821151,0.895428801,1.417839527,3.861357169,8.154348145,,,,,1.76E+18
0.040613,-0.080544962,0.439374709,0.893763368,1.246499181,-1.023826417,6.732322803,,,,,1.76E+18
0.041667457,-0.079282864,0.442135885,0.892465075,1.257832289,1.235028223,8.140216415,,,,,1.76E+18
0.044550851,-0.077198256,0.443042449,0.892058877,1.269568086,1.16136248,12.09314259,,,,,1.76E+18
0.045364827,-0.077216612,0.445820499,0.890631074,1.224327683,1.999999001,8.900339657,,,,,1.76E+18
0.044701251,-0.077603064,0.450775961,0.888133208,1.250619888,3.297149458,7.081670995,,,,,1.76E+18
0.044052006,-0.077423631,0.456432143,0.88528792,1.219309092,0.274503644,3.579776758,,,,,1.76E+18
0.044329274,-0.075660503,0.463765741,0.881607476,1.268859863,0.46564693,2.686351241,,,,,1.76E+18
0.045290629,-0.073814137,0.466328621,0.88036234,1.278656483,-4.728756164,6.617379311,,,,,1.76E+18
0.047395911,-0.075524918,0.470150154,0.878070867,1.437417507,-1.563638217,8.281803146,,,,,1.76E+18
0.048915629,-0.076890054,0.477570412,0.873854497,1.49269712,5.083086491,5.322951904,,,,,1.76E+18
0.048602925,-0.077107012,0.482258115,0.871274569,1.303366661,-0.301320442,6.422153562,,,,,1.76E+18
0.050579188,-0.076568859,0.485325273,0.869504649,1.222380519,1.619661558,9.106597343,,,,,1.76E+18
0.053328059,-0.073212468,0.486219293,0.869129939,1.217763662,0.340704003,12.22693509,,,,,1.76E+18
0.05428022,-0.073102886,0.488616923,0.86773448,1.244200349,1.317410648,10.13904295,,,,,1.76E+18
0.05467265,-0.073925125,0.492917514,0.865204197,1.35120976,3.764190221,9.664223019,,,,,1.76E+18
0.054701068,-0.073346709,0.498909966,0.861810246,1.391716838,0.131549879,4.817049567,,,,,1.76E+18
0.055926877,-0.071721229,0.504694182,0.858494049,1.294394374,-1.262542536,3.711009688,,,,,1.76E+18
0.057419238,-0.070592541,0.508422802,0.856286154,1.336872816,-1.847135678,7.045516032,,,,,1.76E+18
0.057783112,-0.071291227,0.511473397,0.854384947,1.566836834,-3.412913792,8.835306115,,,,,1.76E+18
0.059197653,-0.073703598,0.517613949,0.850375927,1.607008457,3.260646293,6.089909486,,,,,1.76E+18
0.059806222,-0.073882063,0.523569032,0.846664116,1.510168791,0.614749277,4.646303413,,,,,1.76E+18
0.061574431,-0.073953932,0.527429583,0.844131175,1.450749993,0.709953339,8.203926562,,,,,1.76E+18
0.064100933,-0.072282563,0.5307666,0.841993538,1.368173718,2.39404919,9.314922776,,,,,1.76E+18
