field.latitude,field.longitude,field.twist.twist.linear.x,field.twist.twist.linear.y,field.twist.covariance0,field.twist.covariance0,,,,%time 
47.1161729,-88.5503279,4.374,3.407,0.003481,0.003481,,,,1.76E+18
47.1161784,-88.5503201,3.706,4.186,0.004096,0.004096,,,,1.76E+18
47.1161846,-88.550314,2.879,4.864,0.004761,0.004761,,,,1.76E+18
47.1161894,-88.5503111,2.077,5.296,0.0049,0.0049,,,,1.76E+18
47.1161942,-88.5503089,1.607,5.353,0.005476,0.005476,,,,1.76E+18
47.1161992,-88.5503078,0.658,5.646,0.0049,0.0049,,,,1.76E+18
47.1162069,-88.5503079,-0.338,5.622,0.005929,0.005929,,,,1.76E+18
47.1162119,-88.5503092,-1.182,5.579,0.005776,0.005776,,,,1.76E+18
47.1162167,-88.5503115,-1.893,5.297,0.005776,0.005776,,,,1.76E+18
47.1162212,-88.5503148,-2.661,4.949,0.006084,0.006084,,,,1.76E+18
47.1162273,-88.5503213,-3.522,4.321,0.005776,0.005776,,,,1.76E+18
47.1162324,-88.5503294,-4.351,3.535,0.005041,0.005041,,,,1.76E+18
47.1162352,-88.5503355,-4.744,2.995,0.004225,0.004225,,,,1.76E+18
47.1162374,-88.5503421,-5.068,2.316,0.003721,0.003721,,,,1.76E+18
47.1162398,-88.5503562,-5.42,0.951,0.003136,0.003136,,,,1.76E+18
47.1162401,-88.5503635,-5.561,0.214,0.002916,0.002916,,,,1.76E+18
47.1162398,-88.5503707,-5.481,-0.471,0.002809,0.002809,,,,1.76E+18
47.1162388,-88.5503778,-5.316,-1.176,0.002916,0.002916,,,,1.76E+18
47.1162362,-88.5503879,-4.982,-2.193,0.003481,0.003481,,,,1.76E+18
47.1162338,-88.550394,-4.643,-2.761,0.0036,0.0036,,,,1.76E+18
47.1162309,-88.5503998,-4.28,-3.334,0.003844,0.003844,,,,1.76E+18
47.1162275,-88.5504049,-3.779,-3.791,0.004096,0.004096,,,,1.76E+18
47.1162237,-88.5504093,-3.245,-4.214,0.004624,0.004624,,,,1.76E+18
47.1162197,-88.5504129,-2.663,-4.51,0.004624,0.004624,,,,1.76E+18
47.1162153,-88.5504158,-2.081,-4.921,0.004761,0.004761,,,,1.76E+18
47.1162108,-88.5504178,-1.393,-5.1,0.0049,0.0049,,,,1.76E+18
47.116206,-88.550419,-0.78,-5.242,0.005329,0.005329,,,,1.76E+18
47.1161989,-88.5504192,0.213,-5.266,0.006241,0.006241,,,,1.76E+18
47.1161941,-88.5504182,0.895,-5.217,0.006084,0.006084,,,,1.76E+18
47.1161896,-88.5504164,1.546,-5.044,0.005625,0.005625,,,,1.76E+18
47.1161852,-88.5504137,2.141,-4.811,0.005329,0.005329,,,,1.76E+18
47.1161811,-88.5504103,2.757,-4.531,0.005329,0.005329,,,,1.76E+18
47.1161756,-88.5504039,3.49,-3.953,0.005776,0.005776,,,,1.76E+18
47.1161724,-88.5503989,3.963,-3.414,0.005184,0.005184,,,,1.76E+18
47.1161697,-88.5503932,4.389,-2.924,0.004761,0.004761,,,,1.76E+18
47.1161674,-88.5503871,4.708,-2.34,0.004356,0.004356,,,,1.76E+18
47.1161659,-88.5503807,4.984,-1.633,0.003969,0.003969,,,,1.76E+18
47.1161648,-88.5503739,5.189,-1.115,0.0036,0.0036,,,,1.76E+18
47.1161644,-88.5503634,5.375,-0.14,0.003136,0.003136,,,,1.76E+18
47.1161647,-88.5503564,5.347,0.578,0.003025,0.003025,,,,1.76E+18
47.1161658,-88.5503494,5.215,1.22,0.002916,0.002916,,,,1.76E+18
47.1161684,-88.5503395,4.949,2.231,0.003249,0.003249,,,,1.76E+18
47.1161708,-88.5503332,4.715,2.789,0.003249,0.003249,,,,1.76E+18
47.1161738,-88.5503274,4.337,3.388,0.003364,0.003364,,,,1.76E+18
47.1161773,-88.5503221,3.925,3.949,0.0036,0.0036,,,,1.76E+18
47.1161812,-88.5503175,3.319,4.378,0.004096,0.004096,,,,1.76E+18
47.1161854,-88.5503136,2.901,4.788,0.004225,0.004225,,,,1.76E+18
47.1161901,-88.5503107,2.12,5.253,0.004489,0.004489,,,,1.76E+18
47.1161949,-88.5503085,1.528,5.375,0.004356,0.004356,,,,1.76E+18
47.1162026,-88.550307,0.447,5.645,0.005476,0.005476,,,,1.76E+18
47.1162102,-88.5503077,-0.713,5.677,0.0064,0.0064,,,,1.76E+18
47.1162176,-88.5503105,-1.742,5.399,0.0064,0.0064,,,,1.76E+18
47.1162223,-88.5503136,-2.503,5.184,0.005929,0.005929,,,,1.76E+18
47.1162266,-88.5503174,-3.068,4.718,0.006084,0.006084,,,,1.76E+18
47.1162324,-88.5503248,-3.944,4.094,0.005776,0.005776,,,,1.76E+18
47.1162356,-88.5503304,-4.372,3.503,0.004761,0.004761,,,,1.76E+18
47.1162383,-88.5503366,-4.753,2.968,0.004489,0.004489,,,,1.76E+18
47.1162404,-88.5503433,-5.111,2.21,0.003844,0.003844,,,,1.76E+18
47.1162418,-88.5503503,-5.34,1.5,0.003249,0.003249,,,,1.76E+18
47.1162425,-88.5503574,-5.451,0.745,0.002916,0.002916,,,,1.76E+18
47.1162426,-88.5503645,-5.446,0.009,0.002809,0.002809,,,,1.76E+18
47.116242,-88.5503716,-5.302,-0.749,0.002809,0.002809,,,,1.76E+18
47.1162407,-88.5503784,-5.132,-1.532,0.003136,0.003136,,,,1.76E+18
47.1162387,-88.5503849,-4.842,-2.198,0.003364,0.003364,,,,1.76E+18
47.1162363,-88.5503909,-4.476,-2.773,0.003721,0.003721,,,,1.76E+18
47.1162333,-88.5503964,-4.122,-3.385,0.003969,0.003969,,,,1.76E+18
47.11623,-88.5504014,-3.623,-3.807,0.004356,0.004356,,,,1.76E+18
47.1162263,-88.5504056,-3.102,-4.237,0.004761,0.004761,,,,1.76E+18
47.1162202,-88.5504107,-2.287,-4.646,0.005329,0.005329,,,,1.76E+18
47.1162157,-88.5504132,-1.705,-4.986,0.005041,0.005041,,,,1.76E+18
47.1162111,-88.5504148,-1,-5.146,0.005184,0.005184,,,,1.76E+18
47.1162064,-88.5504154,-0.314,-5.164,0.005625,0.005625,,,,1.76E+18
47.1162017,-88.5504151,0.331,-5.16,0.005776,0.005776,,,,1.76E+18
47.1161971,-88.550414,0.993,-5.085,0.005776,0.005776,,,,1.76E+18
47.1161926,-88.550412,1.609,-4.945,0.005776,0.005776,,,,1.76E+18
47.1161883,-88.5504092,2.193,-4.694,0.005329,0.005329,,,,1.76E+18
47.1161825,-88.5504036,3.083,-4.208,0.005476,0.005476,,,,1.76E+18
47.1161789,-88.5503991,3.506,-3.855,0.005184,0.005184,,,,1.76E+18
47.1161758,-88.5503939,3.976,-3.339,0.0049,0.0049,,,,1.76E+18
47.116172,-88.5503852,4.587,-2.612,0.004761,0.004761,,,,1.76E+18
47.1161701,-88.5503788,4.948,-2,0.004096,0.004096,,,,1.76E+18
47.1161682,-88.5503685,5.381,-1.148,0.003721,0.003721,,,,1.76E+18
47.1161677,-88.5503612,5.528,-0.569,0.003249,0.003249,,,,1.76E+18
47.1161677,-88.5503538,5.614,0.165,0.003025,0.003025,,,,1.76E+18
47.1161684,-88.5503465,5.596,0.839,0.002916,0.002916,,,,1.76E+18
47.1161706,-88.5503356,5.417,1.896,0.003136,0.003136,,,,1.76E+18
47.1161742,-88.5503254,5.029,2.949,0.003481,0.003481,,,,1.76E+18
47.1161773,-88.5503191,4.667,3.589,0.003364,0.003364,,,,1.76E+18
47.1161809,-88.5503135,4.126,4.141,0.003721,0.003721,,,,1.76E+18
47.1161851,-88.5503086,3.619,4.78,0.003969,0.003969,,,,1.76E+18
47.1161922,-88.5503029,2.727,5.241,0.005041,0.005041,,,,1.76E+18
47.1161973,-88.5503002,1.871,5.737,0.004489,0.004489,,,,1.76E+18
47.1162026,-88.5502984,1.263,5.932,0.004761,0.004761,,,,1.76E+18
47.116208,-88.5502978,0.444,5.902,0.005184,0.005184,,,,1.76E+18
47.1162134,-88.5502981,-0.421,5.998,0.005476,0.005476,,,,1.76E+18
47.1162212,-88.5503009,-1.818,5.7,0.0064,0.0064,,,,1.76E+18
47.1162262,-88.550304,-2.48,5.438,0.006084,0.006084,,,,1.76E+18
47.1162307,-88.5503081,-3.217,4.951,0.006241,0.006241,,,,1.76E+18
47.1162348,-88.550313,-3.898,4.547,0.005625,0.005625,,,,1.76E+18
47.1162401,-88.5503218,-4.721,3.617,0.0049,0.0049,,,,1.76E+18
47.1162429,-88.5503285,-5.165,2.939,0.004096,0.004096,,,,1.76E+18
47.1162451,-88.5503356,-5.493,2.228,0.003721,0.003721,,,,1.76E+18
47.1162465,-88.550343,-5.666,1.511,0.003136,0.003136,,,,1.76E+18
47.1162472,-88.5503506,-5.822,0.689,0.003025,0.003025,,,,1.76E+18
47.1162471,-88.5503622,-5.795,-0.442,0.003025,0.003025,,,,1.76E+18
47.1162461,-88.5503697,-5.66,-1.191,0.003025,0.003025,,,,1.76E+18
47.1162444,-88.5503769,-5.403,-1.949,0.003481,0.003481,,,,1.76E+18
47.1162421,-88.5503837,-5.073,-2.655,0.003844,0.003844,,,,1.76E+18
47.1162391,-88.55039,-4.704,-3.339,0.004225,0.004225,,,,1.76E+18
47.1162357,-88.5503956,-4.153,-3.866,0.004624,0.004624,,,,1.76E+18
47.1162319,-88.5504005,-3.643,-4.341,0.0049,0.0049,,,,1.76E+18
47.1162276,-88.5504046,-3.007,-4.86,0.005329,0.005329,,,,1.76E+18
47.116223,-88.5504079,-2.41,-5.108,0.005184,0.005184,,,,1.76E+18
47.1162157,-88.5504113,-1.331,-5.568,0.005929,0.005929,,,,1.76E+18
47.1162106,-88.5504124,-0.624,-5.586,0.005929,0.005929,,,,1.76E+18
47.1162056,-88.5504124,0.239,-5.621,0.006084,0.006084,,,,1.76E+18
47.1162006,-88.5504113,0.949,-5.502,0.005929,0.005929,,,,1.76E+18
47.1161958,-88.5504093,1.73,-5.255,0.005776,0.005776,,,,1.76E+18
47.1161912,-88.5504064,2.473,-5.022,0.005625,0.005625,,,,1.76E+18
47.1161871,-88.5504025,3.166,-4.47,0.005329,0.005329,,,,1.76E+18
47.1161834,-88.5503977,3.795,-3.977,0.005041,0.005041,,,,1.76E+18
47.1161801,-88.5503924,4.228,-3.611,0.004761,0.004761,,,,1.76E+18
47.1161772,-88.5503864,4.663,-2.998,0.004489,0.004489,,,,1.76E+18
47.1161742,-88.5503766,5.139,-1.926,0.004225,0.004225,,,,1.76E+18
47.1161728,-88.5503695,5.413,-1.322,0.003721,0.003721,,,,1.76E+18
47.1161723,-88.5503622,5.525,-0.579,0.003364,0.003364,,,,1.76E+18
47.1161724,-88.5503548,5.619,0.201,0.003025,0.003025,,,,1.76E+18
47.1161731,-88.5503474,5.555,0.847,0.002916,0.002916,,,,1.76E+18
47.1161744,-88.5503402,5.431,1.623,0.003136,0.003136,,,,1.76E+18
47.1161764,-88.5503332,5.28,2.349,0.003364,0.003364,,,,1.76E+18
47.1161791,-88.5503266,4.922,3.009,0.003844,0.003844,,,,1.76E+18
47.1161823,-88.5503206,4.492,3.628,0.003721,0.003721,,,,1.76E+18
47.1161861,-88.5503151,3.94,4.392,0.003969,0.003969,,,,1.76E+18
47.1161903,-88.5503104,3.423,4.788,0.004225,0.004225,,,,1.76E+18
47.1161949,-88.5503066,2.642,5.22,0.0049,0.0049,,,,1.76E+18
47.1162025,-88.5503025,1.787,5.82,0.005329,0.005329,,,,1.76E+18
47.1162077,-88.550301,1.042,5.813,0.005184,0.005184,,,,1.76E+18
47.116213,-88.5503006,0.222,5.87,0.005476,0.005476,,,,1.76E+18
47.1162182,-88.5503014,-0.743,5.777,0.005625,0.005625,,,,1.76E+18
47.1162233,-88.5503033,-1.649,5.699,0.005929,0.005929,,,,1.76E+18
47.1162282,-88.5503063,-2.398,5.318,0.005929,0.005929,,,,1.76E+18
47.1162327,-88.5503102,-3.125,4.935,0.005776,0.005776,,,,1.76E+18
47.1162387,-88.5503176,-4.015,4.282,0.005625,0.005625,,,,1.76E+18
47.1162435,-88.5503267,-4.82,3.308,0.004624,0.004624,,,,1.76E+18
47.116246,-88.5503334,-5.191,2.635,0.003721,0.003721,,,,1.76E+18
47.1162479,-88.5503406,-5.485,1.883,0.003249,0.003249,,,,1.76E+18
47.116249,-88.5503479,-5.66,1.084,0.002916,0.002916,,,,1.76E+18
47.1162495,-88.5503554,-5.712,0.332,0.002704,0.002704,,,,1.76E+18
47.1162492,-88.550363,-5.693,-0.462,0.002809,0.002809,,,,1.76E+18
47.1162483,-88.5503703,-5.505,-1.287,0.003025,0.003025,,,,1.76E+18
47.1162466,-88.5503773,-5.261,-2.004,0.003364,0.003364,,,,1.76E+18
47.116243,-88.5503872,-4.812,-2.987,0.004225,0.004225,,,,1.76E+18
47.1162399,-88.550393,-4.34,-3.48,0.003844,0.003844,,,,1.76E+18
47.1162344,-88.5504006,-3.623,-4.319,0.004761,0.004761,,,,1.76E+18
47.1162302,-88.5504048,-3.04,-4.72,0.004761,0.004761,,,,1.76E+18
47.1162257,-88.5504082,-2.354,-5.075,0.005041,0.005041,,,,1.76E+18
47.116221,-88.5504107,-1.706,-5.283,0.005184,0.005184,,,,1.76E+18
47.1162161,-88.5504123,-1.026,-5.513,0.005776,0.005776,,,,1.76E+18
47.116211,-88.550413,-0.397,-5.643,0.006084,0.006084,,,,1.76E+18
47.116206,-88.5504127,0.429,-5.579,0.006084,0.006084,,,,1.76E+18
47.1161988,-88.5504103,1.558,-5.202,0.005625,0.005625,,,,1.76E+18
47.1161922,-88.5504057,2.699,-4.754,0.005625,0.005625,,,,1.76E+18
47.1161867,-88.550399,3.67,-3.903,0.005476,0.005476,,,,1.76E+18
47.1161835,-88.5503936,4.253,-3.364,0.004761,0.004761,,,,1.76E+18
47.1161808,-88.5503876,4.678,-2.928,0.004356,0.004356,,,,1.76E+18
47.1161786,-88.5503811,5.022,-2.391,0.004096,0.004096,,,,1.76E+18
47.116177,-88.5503743,5.292,-1.628,0.003844,0.003844,,,,1.76E+18
47.1161759,-88.550367,5.545,-1.009,0.0036,0.0036,,,,1.76E+18
47.1161755,-88.5503597,5.621,-0.294,0.003136,0.003136,,,,1.76E+18
47.1161758,-88.5503522,5.695,0.483,0.002916,0.002916,,,,1.76E+18
47.1161774,-88.5503413,5.412,1.562,0.003025,0.003025,,,,1.76E+18
47.1161794,-88.5503343,5.252,2.235,0.003136,0.003136,,,,1.76E+18
47.1161835,-88.5503249,4.553,3.381,0.0036,0.0036,,,,1.76E+18
47.116187,-88.5503194,4.114,4.069,0.0036,0.0036,,,,1.76E+18
47.116191,-88.5503146,3.397,4.569,0.003721,0.003721,,,,1.76E+18
47.1161955,-88.5503109,2.644,5.058,0.004096,0.004096,,,,1.76E+18
47.1162002,-88.550308,2.037,5.309,0.004489,0.004489,,,,1.76E+18
47.1162079,-88.5503055,0.945,5.65,0.005184,0.005184,,,,1.76E+18
47.1162131,-88.5503051,0.178,5.828,0.005184,0.005184,,,,1.76E+18
47.116221,-88.5503065,-1.083,5.783,0.005625,0.005625,,,,1.76E+18
47.1162261,-88.5503086,-1.758,5.641,0.005625,0.005625,,,,1.76E+18
47.1162309,-88.5503117,-2.48,5.306,0.005929,0.005929,,,,1.76E+18
47.1162355,-88.5503157,-3.195,5.047,0.005776,0.005776,,,,1.76E+18
47.1162416,-88.5503233,-4.095,4.293,0.005329,0.005329,,,,1.76E+18
47.1162451,-88.5503293,-4.62,3.76,0.004761,0.004761,,,,1.76E+18
47.116248,-88.5503358,-5.121,3.067,0.004225,0.004225,,,,1.76E+18
47.116251,-88.5503466,-5.594,1.89,0.003721,0.003721,,,,1.76E+18
47.1162521,-88.5503542,-5.782,1.084,0.003136,0.003136,,,,1.76E+18
47.1162524,-88.5503656,-5.865,-0.072,0.003025,0.003025,,,,1.76E+18
47.1162518,-88.5503732,-5.707,-0.891,0.002916,0.002916,,,,1.76E+18
47.1162504,-88.5503804,-5.481,-1.659,0.003136,0.003136,,,,1.76E+18
47.1162484,-88.5503873,-5.161,-2.318,0.003364,0.003364,,,,1.76E+18
47.1162457,-88.5503937,-4.773,-3.007,0.0036,0.0036,,,,1.76E+18
47.1162425,-88.5503994,-4.247,-3.644,0.003969,0.003969,,,,1.76E+18
47.116237,-88.5504066,-3.307,-4.352,0.004761,0.004761,,,,1.76E+18
47.1162305,-88.5504117,-2.305,-4.941,0.0049,0.0049,,,,1.76E+18
47.1162258,-88.550414,-1.606,-5.195,0.0049,0.0049,,,,1.76E+18
47.116221,-88.5504152,-0.785,-5.252,0.005329,0.005329,,,,1.76E+18
47.1162165,-88.5504153,0.064,-5.029,0.005929,0.005929,,,,1.76E+18
47.1162122,-88.5504144,0.812,-4.485,0.005625,0.005625,,,,1.76E+18
47.1162085,-88.5504127,1.386,-4.084,0.005476,0.005476,,,,1.76E+18
47.1162053,-88.5504102,1.915,-3.483,0.005476,0.005476,,,,1.76E+18
47.1162027,-88.5504072,2.377,-2.836,0.005184,0.005184,,,,1.76E+18
47.1162005,-88.550404,2.455,-2.442,0.005184,0.005184,,,,1.76E+18
47.1161973,-88.5503995,2.168,-2.296,0.005329,0.005329,,,,1.76E+18
47.1161953,-88.5503967,2.09,-2.205,0.005041,0.005041,,,,1.76E+18
47.1161934,-88.550394,1.989,-2.067,0.005041,0.005041,,,,1.76E+18
47.1161917,-88.5503916,1.821,-1.985,0.0049,0.0049,,,,1.76E+18
47.11619,-88.5503893,1.734,-1.84,0.005041,0.005041,,,,1.76E+18
47.1161877,-88.5503861,1.576,-1.689,0.005776,0.005776,,,,1.76E+18
47.1161862,-88.5503841,1.518,-1.621,0.005329,0.005329,,,,1.76E+18
47.1161847,-88.5503821,1.576,-1.656,0.005184,0.005184,,,,1.76E+18
47.1161818,-88.550378,2.251,-2.324,0.005625,0.005625,,,,1.76E+18
47.1161785,-88.5503735,2.212,-2.421,0.005625,0.005625,,,,1.76E+18
47.1161766,-88.5503708,1.96,-2.13,0.005329,0.005329,,,,1.76E+18
47.1161747,-88.5503683,1.966,-2.036,0.005184,0.005184,,,,1.76E+18
47.1161729,-88.5503659,1.812,-1.95,0.005184,0.005184,,,,1.76E+18
47.1161705,-88.5503625,1.648,-1.813,0.005476,0.005476,,,,1.76E+18
47.1161689,-88.5503605,1.491,-1.727,0.005184,0.005184,,,,1.76E+18
47.1161673,-88.5503586,1.441,-1.718,0.005184,0.005184,,,,1.76E+18
47.1161659,-88.5503568,1.348,-1.675,0.005184,0.005184,,,,1.76E+18
47.1161641,-88.5503548,1.506,-1.993,0.005329,0.005329,,,,1.76E+18
47.1161623,-88.5503527,1.565,-2.042,0.005329,0.005329,,,,1.76E+18
47.1161605,-88.5503507,1.539,-2.062,0.005329,0.005329,,,,1.76E+18
47.1161584,-88.5503487,1.498,-2.252,0.005476,0.005476,,,,1.76E+18
47.1161564,-88.5503466,1.547,-2.295,0.005329,0.005329,,,,1.76E+18
47.1161543,-88.5503447,1.412,-2.243,0.005184,0.005184,,,,1.76E+18
47.1161523,-88.550343,1.31,-2.257,0.005041,0.005041,,,,1.76E+18
47.1161503,-88.5503412,1.343,-2.259,0.005041,0.005041,,,,1.76E+18
47.1161483,-88.5503395,1.32,-2.285,0.005329,0.005329,,,,1.76E+18
47.1161452,-88.5503371,1.197,-2.331,0.005329,0.005329,,,,1.76E+18
47.1161421,-88.5503346,1.255,-2.266,0.005184,0.005184,,,,1.76E+18
47.1161401,-88.5503331,1.138,-2.227,0.005041,0.005041,,,,1.76E+18
47.1161382,-88.5503316,1.152,-2.17,0.005041,0.005041,,,,1.76E+18
47.1161363,-88.5503302,1.06,-2.021,0.005041,0.005041,,,,1.76E+18
47.1161338,-88.5503283,0.91,-1.813,0.005476,0.005476,,,,1.76E+18
47.1161322,-88.5503272,0.839,-1.767,0.005184,0.005184,,,,1.76E+18
47.1161307,-88.5503261,0.808,-1.599,0.005041,0.005041,,,,1.76E+18
47.1161293,-88.550325,0.789,-1.567,0.005041,0.005041,,,,1.76E+18
47.116128,-88.550324,0.825,-1.462,0.005184,0.005184,,,,1.76E+18
47.1161262,-88.5503224,0.801,-1.299,0.005476,0.005476,,,,1.76E+18
47.1161251,-88.5503213,0.847,-1.236,0.005041,0.005041,,,,1.76E+18
47.1161239,-88.5503201,0.888,-1.255,0.0049,0.0049,,,,1.76E+18
47.1161228,-88.5503189,0.942,-1.32,0.004624,0.004624,,,,1.76E+18
47.1161211,-88.5503169,1.041,-1.238,0.005476,0.005476,,,,1.76E+18
47.11612,-88.5503154,1.108,-1.295,0.005329,0.005329,,,,1.76E+18
47.1161188,-88.5503139,1.135,-1.258,0.005041,0.005041,,,,1.76E+18
47.1161172,-88.5503115,1.289,-1.218,0.005476,0.005476,,,,1.76E+18
47.1161161,-88.5503098,1.3,-1.242,0.005184,0.005184,,,,1.76E+18
47.1161144,-88.5503072,1.263,-1.237,0.005476,0.005476,,,,1.76E+18
47.1161133,-88.5503055,1.304,-1.25,0.005041,0.005041,,,,1.76E+18
47.1161122,-88.5503038,1.365,-1.261,0.005041,0.005041,,,,1.76E+18
47.116111,-88.5503021,1.275,-1.312,0.005041,0.005041,,,,1.76E+18
47.1161093,-88.5502995,1.379,-1.278,0.005625,0.005625,,,,1.76E+18
47.1161081,-88.5502977,1.36,-1.353,0.005329,0.005329,,,,1.76E+18
47.1161069,-88.5502959,1.296,-1.373,0.005476,0.005476,,,,1.76E+18
47.1161056,-88.5502941,1.39,-1.406,0.005329,0.005329,,,,1.76E+18
47.1161043,-88.5502923,1.387,-1.343,0.005184,0.005184,,,,1.76E+18
47.1161024,-88.5502896,1.347,-1.493,0.005776,0.005776,,,,1.76E+18
47.1161012,-88.5502877,1.361,-1.335,0.005476,0.005476,,,,1.76E+18
47.1160999,-88.5502859,1.397,-1.432,0.005625,0.005625,,,,1.76E+18
47.1160985,-88.5502841,1.331,-1.476,0.005776,0.005776,,,,1.76E+18
47.1160973,-88.5502823,1.299,-1.442,0.005776,0.005776,,,,1.76E+18
47.1160959,-88.5502805,1.367,-1.5,0.005625,0.005625,,,,1.76E+18
47.1160947,-88.5502788,1.292,-1.401,0.005476,0.005476,,,,1.76E+18
47.1160928,-88.5502762,1.387,-1.446,0.005776,0.005776,,,,1.76E+18
47.1160915,-88.5502745,1.31,-1.408,0.005476,0.005476,,,,1.76E+18
47.1160896,-88.5502719,1.312,-1.378,0.005929,0.005929,,,,1.76E+18
47.1160884,-88.5502701,1.383,-1.362,0.005625,0.005625,,,,1.76E+18
47.1160871,-88.5502684,1.309,-1.398,0.005776,0.005776,,,,1.76E+18
47.1160859,-88.5502667,1.337,-1.383,0.005625,0.005625,,,,1.76E+18
47.1160846,-88.5502647,1.421,-1.397,0.005625,0.005625,,,,1.76E+18
47.1160832,-88.5502627,1.58,-1.622,0.005625,0.005625,,,,1.76E+18
47.1160818,-88.5502606,1.591,-1.552,0.005476,0.005476,,,,1.76E+18
47.1160804,-88.5502585,1.569,-1.533,0.005625,0.005625,,,,1.76E+18
47.1160792,-88.5502566,1.435,-1.378,0.005625,0.005625,,,,1.76E+18
47.116078,-88.5502548,1.349,-1.292,0.005625,0.005625,,,,1.76E+18
47.1160767,-88.5502529,1.391,-1.384,0.005329,0.005329,,,,1.76E+18
47.1160755,-88.550251,1.448,-1.33,0.005184,0.005184,,,,1.76E+18
47.1160744,-88.5502492,1.357,-1.286,0.005041,0.005041,,,,1.76E+18
47.1160731,-88.5502474,1.381,-1.305,0.005041,0.005041,,,,1.76E+18
47.116072,-88.5502455,1.393,-1.361,0.005184,0.005184,,,,1.76E+18
47.1160708,-88.5502437,1.315,-1.351,0.005184,0.005184,,,,1.76E+18
47.116069,-88.550241,1.403,-1.393,0.005476,0.005476,,,,1.76E+18
47.1160671,-88.5502383,1.35,-1.355,0.005625,0.005625,,,,1.76E+18
47.1160652,-88.5502355,1.378,-1.403,0.005625,0.005625,,,,1.76E+18
47.1160639,-88.5502337,1.358,-1.473,0.005476,0.005476,,,,1.76E+18
47.1160626,-88.5502318,1.417,-1.344,0.005329,0.005329,,,,1.76E+18
47.1160614,-88.5502301,1.334,-1.377,0.005476,0.005476,,,,1.76E+18
47.1160602,-88.5502284,1.242,-1.212,0.005329,0.005329,,,,1.76E+18
47.1160591,-88.5502269,1.139,-1.233,0.005329,0.005329,,,,1.76E+18
47.1160581,-88.5502255,0.982,-1.08,0.005476,0.005476,,,,1.76E+18
47.1160571,-88.5502242,0.945,-1.074,0.005625,0.005625,,,,1.76E+18
47.1160563,-88.5502231,0.803,-0.928,0.005476,0.005476,,,,1.76E+18
47.1160555,-88.5502221,0.76,-0.878,0.005625,0.005625,,,,1.76E+18
47.1160548,-88.5502211,0.728,-0.785,0.005329,0.005329,,,,1.76E+18
47.1160537,-88.5502198,0.652,-0.857,0.005929,0.005929,,,,1.76E+18
47.116053,-88.5502189,0.738,-0.796,0.005184,0.005184,,,,1.76E+18
47.1160522,-88.550218,0.646,-0.859,0.005476,0.005476,,,,1.76E+18
47.1160515,-88.5502171,0.724,-0.779,0.005476,0.005476,,,,1.76E+18
47.1160504,-88.5502157,0.734,-0.788,0.005625,0.005625,,,,1.76E+18
47.1160497,-88.5502147,0.697,-0.749,0.005041,0.005041,,,,1.76E+18
47.1160486,-88.5502133,0.766,-0.792,0.005476,0.005476,,,,1.76E+18
47.1160476,-88.5502117,0.785,-0.682,0.0049,0.0049,,,,1.76E+18
47.116047,-88.5502108,0.758,-0.702,0.0049,0.0049,,,,1.76E+18
47.1160464,-88.5502098,0.65,-0.675,0.005041,0.005041,,,,1.76E+18
47.1160457,-88.5502087,0.594,-0.517,0.0049,0.0049,,,,1.76E+18
47.1160452,-88.5502078,0.669,-0.579,0.0049,0.0049,,,,1.76E+18
47.1160446,-88.5502069,0.638,-0.64,0.005184,0.005184,,,,1.76E+18
47.1160441,-88.550206,0.722,-0.559,0.0049,0.0049,,,,1.76E+18
47.1160435,-88.5502051,0.754,-0.607,0.0049,0.0049,,,,1.76E+18
47.116043,-88.5502041,0.722,-0.599,0.005041,0.005041,,,,1.76E+18
47.1160424,-88.550203,0.598,-0.424,0.005184,0.005184,,,,1.76E+18
47.1160419,-88.5502022,0.515,-0.498,0.005329,0.005329,,,,1.76E+18
47.1160416,-88.5502016,0.456,-0.309,0.005184,0.005184,,,,1.76E+18
47.1160414,-88.5502011,0.365,-0.275,0.005329,0.005329,,,,1.76E+18
47.1160411,-88.5502006,0.321,-0.343,0.005776,0.005776,,,,1.76E+18
47.1160409,-88.5502003,0.231,-0.169,0.005184,0.005184,,,,1.76E+18
47.1160408,-88.5502001,0.179,-0.165,0.005476,0.005476,,,,1.76E+18
47.1160407,-88.5501999,0.162,-0.122,0.005184,0.005184,,,,1.76E+18
47.1160407,-88.5501996,0.049,-0.025,0.0049,0.0049,,,,1.76E+18
47.1160407,-88.5501996,0.029,-0.032,0.003249,0.003249,,,,1.76E+18
47.1160407,-88.5501996,0.007,0.033,0.002809,0.002809,,,,1.76E+18
47.1160406,-88.5501998,-0.053,0.003,0.003364,0.003364,,,,1.76E+18
47.1160405,-88.5501999,-0.022,0.015,0.0049,0.0049,,,,1.76E+18
47.1160406,-88.5502001,-0.112,0.034,0.004096,0.004096,,,,1.76E+18
47.1160405,-88.5502001,-0.01,-0.045,0.003364,0.003364,,,,1.76E+18
47.1160405,-88.5502001,0.011,0.094,0.007569,0.007569,,,,1.76E+18
47.1160405,-88.5502002,-0.031,-0.001,0.003364,0.003364,,,,1.76E+18
47.1160405,-88.5502001,0.029,-0.043,0.005476,0.005476,,,,1.76E+18
47.1160405,-88.5502,0.036,-0.002,0.005625,0.005625,,,,1.76E+18
47.1160405,-88.5501998,0.1,-0.005,0.005625,0.005625,,,,1.76E+18
47.1160405,-88.5501997,0.037,0.025,0.005329,0.005329,,,,1.76E+18
